D,S,ho,do,hc,hz,du,J,Q,Hi,y
200,9600,93,93,500,500,118,4.7,10,2,11081.59
200,9600,93,93,500,500,118,4.7,10,3,11662.51
200,9600,93,93,500,500,118,4.7,10,4,10519.53
200,9600,93,93,500,500,118,4.7,10,5,10959.2
200,9600,93,93,500,500,118,4.7,10,6,10070.56
200,9600,93,93,500,500,118,4.7,10,7,10526.74
200,9600,93,93,500,500,118,4.7,10,8,10835.76
200,9600,93,93,500,500,118,4.7,10,9,12470.08
200,9600,93,93,500,500,118,4.7,10,10,16327.85
200,9600,93,93,500,500,118,4.7,10,11,16161.88
200,9600,93,93,500,500,118,4.7,10,12,14619.67
200,9600,93,93,500,500,118,4.7,12.5,1,0
200,9600,93,93,500,500,118,4.7,12.5,2,13996.81
200,9600,93,93,500,500,118,4.7,12.5,3,14608.09
200,9600,93,93,500,500,118,4.7,12.5,4,14907.38
200,9600,93,93,500,500,118,4.7,12.5,5,12852.64
200,9600,93,93,500,500,118,4.7,12.5,6,12193.18
200,9600,93,93,500,500,118,4.7,12.5,7,13583
200,9600,93,93,500,500,118,4.7,12.5,8,13277.3
200,9600,93,93,500,500,118,4.7,12.5,9,13490.38
200,9600,93,93,500,500,118,4.7,12.5,10,19755.27
200,9600,93,93,500,500,118,4.7,12.5,11,18515.98
200,9600,93,93,500,500,118,4.7,12.5,12,17546.38
200,9600,93,93,500,500,118,4.7,15,1,0
200,9600,93,93,500,500,118,4.7,15,2,17906.99
200,9600,93,93,500,500,118,4.7,15,3,18798.77
200,9600,93,93,500,500,118,4.7,15,4,17484.75
200,9600,93,93,500,500,118,4.7,15,5,14603.52
200,9600,93,93,500,500,118,4.7,15,6,14374.77
200,9600,93,93,500,500,118,4.7,15,7,16081.78
200,9600,93,93,500,500,118,4.7,15,8,20249.25
200,9600,93,93,500,500,118,4.7,15,9,17235.28
200,9600,93,93,500,500,118,4.7,15,10,22277.43
200,9600,93,93,500,500,118,4.7,15,11,21646.41
200,9600,93,93,500,500,118,4.7,15,12,20345.31
200,9600,113,93,500,500,118,4.7,7.5,1,0
200,9600,113,93,500,500,118,4.7,7.5,2,8312.18
200,9600,113,93,500,500,118,4.7,7.5,3,6974.66
200,9600,113,93,500,500,118,4.7,7.5,4,8150.74
200,9600,113,93,500,500,118,4.7,7.5,5,6460.99
200,9600,113,93,500,500,118,4.7,7.5,6,6855.31
200,9600,113,93,500,500,118,4.7,7.5,7,7626.92
200,9600,113,93,500,500,118,4.7,7.5,8,8088.2
200,9600,113,93,500,500,118,4.7,7.5,9,8996.8
200,9600,113,93,500,500,118,4.7,7.5,10,9978.02
200,9600,113,93,500,500,118,4.7,7.5,11,10571.35
200,9600,113,93,500,500,118,4.7,7.5,12,9849.36
200,9600,113,93,500,500,118,4.7,10,1,0
200,9600,113,93,500,500,118,4.7,10,2,11398.44
200,9600,113,93,500,500,118,4.7,10,3,10972.29
200,9600,113,93,500,500,118,4.7,10,4,10928.94
200,9600,113,93,500,500,118,4.7,10,5,10625.9
200,9600,113,93,500,500,118,4.7,10,6,9630.59
200,9600,113,93,500,500,118,4.7,10,7,10592.4
200,9600,113,93,500,500,118,4.7,10,8,11428.34
200,9600,113,93,500,500,118,4.7,10,9,12515.81
200,9600,113,93,500,500,118,4.7,10,10,14107.55
200,9600,113,93,500,500,118,4.7,10,11,13037.38
200,9600,113,93,500,500,118,4.7,10,12,14658.35
200,9600,113,93,500,500,118,4.7,12.5,1,0
200,9600,113,93,500,500,118,4.7,12.5,2,13749.54
200,9600,113,93,500,500,118,4.7,12.5,3,12669.88
200,9600,113,93,500,500,118,4.7,12.5,4,15333.23
200,9600,113,93,500,500,118,4.7,12.5,5,12141.55
200,9600,113,93,500,500,118,4.7,12.5,6,12292.49
200,9600,113,93,500,500,118,4.7,12.5,7,13335.84
200,9600,113,93,500,500,118,4.7,12.5,8,14638.8
200,9600,113,93,500,500,118,4.7,12.5,9,16849.27
200,9600,113,93,500,500,118,4.7,12.5,10,18801.99
200,9600,113,93,500,500,118,4.7,12.5,11,17778.97
200,9600,113,93,500,500,118,4.7,12.5,12,18044.49
200,9600,113,93,500,500,118,4.7,15,1,0
200,9600,113,93,500,500,118,4.7,15,2,16798.72
200,9600,113,93,500,500,118,4.7,15,3,15906.99
200,9600,113,93,500,500,118,4.7,15,4,16558.38
200,9600,113,93,500,500,118,4.7,15,5,15463.96
200,9600,113,93,500,500,118,4.7,15,6,15519.87
200,9600,113,93,500,500,118,4.7,15,7,15460.41
200,9600,113,93,500,500,118,4.7,15,8,17197.16
200,9600,113,93,500,500,118,4.7,15,9,17901.24
200,9600,113,93,500,500,118,4.7,15,10,19708.71
200,9600,113,93,500,500,118,4.7,15,11,22797.89
200,9600,113,93,500,500,118,4.7,15,12,21947.78
200,9600,153,93,500,500,118,4.7,7.5,1,0
200,9600,153,93,500,500,118,4.7,7.5,2,8086.06
200,9600,153,93,500,500,118,4.7,7.5,3,8204.21
200,9600,153,93,500,500,118,4.7,7.5,4,7350.08
200,9600,153,93,500,500,118,4.7,7.5,5,6271.05
200,9600,153,93,500,500,118,4.7,7.5,6,7491.02
200,9600,153,93,500,500,118,4.7,7.5,7,7444.44
200,9600,153,93,500,500,118,4.7,7.5,8,8252.09
200,9600,153,93,500,500,118,4.7,7.5,9,9468.01
200,9600,153,93,500,500,118,4.7,7.5,10,10180.02
200,9600,153,93,500,500,118,4.7,7.5,11,10034.32
200,9600,153,93,500,500,118,4.7,7.5,12,10635.37
200,9600,153,93,500,500,118,4.7,10,1,0
200,9600,153,93,500,500,118,4.7,10,2,11001.95
200,9600,153,93,500,500,118,4.7,10,3,10919.43
200,9600,153,93,500,500,118,4.7,10,4,9985.59
200,9600,153,93,500,500,118,4.7,10,5,10101.09
200,9600,153,93,500,500,118,4.7,10,6,10302.13
200,9600,153,93,500,500,118,4.7,10,7,10104.27
200,9600,153,93,500,500,118,4.7,10,8,11075.54
200,9600,153,93,500,500,118,4.7,10,9,12965.56
200,9600,153,93,500,500,118,4.7,10,10,14353.28
200,9600,153,93,500,500,118,4.7,10,11,14394.08
200,9600,153,93,500,500,118,4.7,10,12,13691.81
200,9600,153,93,500,500,118,4.7,12.5,1,0
200,9600,153,93,500,500,118,4.7,12.5,2,13918.12
200,9600,153,93,500,500,118,4.7,12.5,3,13568.4
200,9600,153,93,500,500,118,4.7,12.5,4,13463.42
200,9600,153,93,500,500,118,4.7,12.5,5,12998.68
200,9600,153,93,500,500,118,4.7,12.5,6,13214.42
200,9600,153,93,500,500,118,4.7,12.5,7,14068.51
200,9600,153,93,500,500,118,4.7,12.5,8,14297.8
200,9600,153,93,500,500,118,4.7,12.5,9,16286.79
200,9600,153,93,500,500,118,4.7,12.5,10,18842.82
200,9600,153,93,500,500,118,4.7,12.5,11,18069.62
200,9600,153,93,500,500,118,4.7,12.5,12,17513.95
200,9600,133,93,400,600,118,3.91,7.5,1,0
200,9600,133,93,400,600,118,3.91,7.5,2,7619.57
200,9600,133,93,400,600,118,3.91,7.5,3,9114.67
200,9600,133,93,400,600,118,3.91,7.5,4,7333.14
200,9600,133,93,400,600,118,3.91,7.5,5,7261.94
200,9600,133,93,400,600,118,3.91,7.5,6,8620.66
200,9600,133,93,400,600,118,3.91,7.5,7,9089.47
200,9600,133,93,400,600,118,3.91,7.5,8,8569.23
200,9600,133,93,400,600,118,3.91,7.5,9,9701.54
200,9600,133,93,400,600,118,3.91,7.5,10,9443.69
200,9600,133,93,400,600,118,3.91,7.5,11,9791.41
200,9600,133,93,400,600,118,3.91,7.5,12,9345.9
200,9600,133,93,400,600,118,3.91,10,1,0
200,9600,133,93,400,600,118,3.91,10,2,10545.98
200,9600,133,93,400,600,118,3.91,10,3,11103.05
200,9600,133,93,400,600,118,3.91,10,4,10857.6
200,9600,133,93,400,600,118,3.91,10,5,10772.77
200,9600,133,93,400,600,118,3.91,10,6,10336.87
200,9600,133,93,400,600,118,3.91,10,7,11695.92
200,9600,133,93,400,600,118,3.91,10,8,11996.8
200,9600,133,93,400,600,118,3.91,10,9,12985.62
200,9600,133,93,400,600,118,3.91,10,10,14645.68
200,9600,133,93,400,600,118,3.91,10,11,14127.71
200,9600,133,93,400,600,118,3.91,10,12,12644.03
200,9600,133,93,400,600,118,3.91,12.5,1,0
200,9600,133,93,400,600,118,3.91,12.5,2,13639.03
200,9600,133,93,400,600,118,3.91,12.5,3,13877.75
200,9600,133,93,400,600,118,3.91,12.5,4,13524.61
200,9600,133,93,400,600,118,3.91,12.5,5,13386.8
200,9600,133,93,400,600,118,3.91,12.5,6,14399.8
200,9600,133,93,400,600,118,3.91,12.5,7,14868.57
200,9600,133,93,400,600,118,3.91,12.5,8,14415.46
200,9600,133,93,400,600,118,3.91,12.5,9,17630.11
200,9600,133,93,400,600,118,3.91,12.5,10,18336.78
200,9600,133,93,400,600,118,3.91,12.5,11,19052.2
200,9600,133,93,400,600,118,3.91,12.5,12,16694.97
200,9600,133,93,400,600,118,3.91,15,1,0
200,9600,133,93,400,600,118,3.91,15,2,16273.45
200,9600,133,93,400,600,118,3.91,15,3,18468.28
200,9600,133,93,400,600,118,3.91,15,4,17620.92
200,9600,133,93,400,600,118,3.91,15,5,16877.46
200,9600,133,93,400,600,118,3.91,15,6,17556.58
200,9600,133,93,400,600,118,3.91,15,7,18522.58
200,9600,133,93,400,600,118,3.91,15,8,17763.87
200,9600,133,93,400,600,118,3.91,15,9,17923.03
200,9600,133,93,400,600,118,3.91,15,10,23437.05
200,9600,133,93,400,600,118,3.91,15,11,20860.8
200,9600,133,93,400,600,118,3.91,15,12,23249.68
200,9600,133,93,600,400,118,5.85,7.5,1,0
200,9600,133,93,600,400,118,5.85,7.5,2,8662.6
200,9600,133,93,600,400,118,5.85,7.5,3,8608.1
200,9600,133,93,600,400,118,5.85,7.5,4,8394.29
200,9600,133,93,600,400,118,5.85,7.5,5,7512.4
200,9600,133,93,600,400,118,5.85,7.5,6,7832.19
200,9600,133,93,600,400,118,5.85,7.5,7,7026.01
200,9600,133,93,600,400,118,5.85,7.5,8,7505.66
200,9600,133,93,600,400,118,5.85,7.5,9,8944.84
200,9600,133,93,600,400,118,5.85,7.5,10,9471.78
200,9600,133,93,600,400,118,5.85,7.5,11,10392.91
200,9600,133,93,600,400,118,5.85,7.5,12,10328.15
200,9600,133,93,600,400,118,5.85,10,1,0
200,9600,133,93,600,400,118,5.85,10,2,12032.56
200,9600,133,93,600,400,118,5.85,10,3,11242.28
200,9600,133,93,600,400,118,5.85,10,4,9866.22
200,9600,133,93,600,400,118,5.85,10,5,9760.99
200,9600,133,93,600,400,118,5.85,10,6,10208.01
200,9600,133,93,600,400,118,5.85,10,7,9597.62
200,9600,133,93,600,400,118,5.85,10,8,10386.4
200,9600,133,93,600,400,118,5.85,10,9,11678.09
200,9600,133,93,600,400,118,5.85,10,10,14770.03
200,9600,133,93,600,400,118,5.85,10,11,15613.54
200,9600,133,93,600,400,118,5.85,10,12,14604.96
200,9600,133,93,600,400,118,5.85,12.5,1,0
200,9600,133,93,600,400,118,5.85,12.5,2,14789.85
200,9600,133,93,600,400,118,5.85,12.5,3,15209.33
200,9600,133,93,600,400,118,5.85,12.5,4,12812.6
200,9600,133,93,600,400,118,5.85,12.5,5,12961.04
200,9600,133,93,600,400,118,5.85,12.5,6,12607.92
200,9600,133,93,600,400,118,5.85,12.5,7,13412.22
200,9600,133,93,600,400,118,5.85,12.5,8,13321.31
200,9600,133,93,600,400,118,5.85,12.5,9,16203.97
200,9600,133,93,600,400,118,5.85,12.5,10,17348.25
200,9600,133,93,600,400,118,5.85,12.5,11,16042.18
200,9600,133,93,600,400,118,5.85,12.5,12,16906.16
200,9600,133,93,600,400,118,5.85,15,1,0
200,9600,133,93,600,400,118,5.85,15,2,18153.94
200,9600,133,93,600,400,118,5.85,15,3,17203.29
200,9600,133,93,600,400,118,5.85,15,4,14918.65
200,9600,133,93,600,400,118,5.85,15,5,16461.31
200,9600,133,93,600,400,118,5.85,15,6,16451.15
200,9600,133,93,600,400,118,5.85,15,7,15663.82
200,9600,133,93,600,400,118,5.85,15,8,16403.58
200,9600,133,93,600,400,118,5.85,15,9,19213.22
200,9600,133,93,600,400,118,5.85,15,10,22336.4
200,9600,133,93,600,400,118,5.85,15,11,22173.46
200,9600,133,93,600,400,118,5.85,15,12,23904.98
200,8000,133,93,500,500,118,4.7,7.5,1,0
200,8000,133,93,500,500,118,4.7,7.5,2,8291.9
200,8000,133,93,500,500,118,4.7,7.5,3,7140.93
200,8000,133,93,500,500,118,4.7,7.5,4,7507.09
200,8000,133,93,500,500,118,4.7,7.5,5,7008.44
200,8000,133,93,500,500,118,4.7,7.5,6,5982.51
200,8000,133,93,500,500,118,4.7,7.5,7,6336.13
200,8000,133,93,500,500,118,4.7,7.5,8,6576.92
200,8000,133,93,500,500,118,4.7,7.5,9,8147.98
200,8000,133,93,500,500,118,4.7,7.5,10,8556.08
200,8000,133,93,500,500,118,4.7,7.5,11,9395.25
200,8000,133,93,500,500,118,4.7,7.5,12,9757.19
200,8000,133,93,500,500,118,4.7,10,1,0
200,8000,133,93,500,500,118,4.7,10,2,11155.49
200,8000,133,93,500,500,118,4.7,10,3,9744.98
200,8000,133,93,500,500,118,4.7,10,4,9722.83
200,8000,133,93,500,500,118,4.7,10,5,9677.76
200,8000,133,93,500,500,118,4.7,10,6,9719.36
200,8000,133,93,500,500,118,4.7,10,7,8453.02
200,8000,133,93,500,500,118,4.7,10,8,9739.47
200,8000,133,93,500,500,118,4.7,10,9,10966.76
200,8000,133,93,500,500,118,4.7,10,10,13780.68
200,8000,133,93,500,500,118,4.7,10,11,12875.95
200,8000,133,93,500,500,118,4.7,10,12,13103.35
200,8000,133,93,500,500,118,4.7,12.5,1,0
200,8000,133,93,500,500,118,4.7,12.5,2,14157.23
200,8000,133,93,500,500,118,4.7,12.5,3,11803.89
200,8000,133,93,500,500,118,4.7,12.5,4,13318.83
200,8000,133,93,500,500,118,4.7,12.5,5,11969.49
200,8000,133,93,500,500,118,4.7,12.5,6,11587.33
200,8000,133,93,500,500,118,4.7,12.5,7,11585.56
200,8000,133,93,500,500,118,4.7,12.5,8,13250.81
200,8000,133,93,500,500,118,4.7,12.5,9,13501.73
200,8000,133,93,500,500,118,4.7,12.5,10,17339.99
200,8000,133,93,500,500,118,4.7,12.5,11,16441.31
200,8000,133,93,500,500,118,4.7,12.5,12,17439.62
200,8000,133,93,500,500,118,4.7,15,1,0
200,8000,133,93,500,500,118,4.7,15,2,16996.16
200,8000,133,93,500,500,118,4.7,15,3,15865.09
200,8000,133,93,500,500,118,4.7,15,4,15205.83
200,8000,133,93,500,500,118,4.7,15,5,15050.71
200,8000,133,93,500,500,118,4.7,15,6,14996.46
200,8000,133,93,500,500,118,4.7,15,7,15075.13
200,8000,133,93,500,500,118,4.7,15,8,14121.06
200,8000,133,93,500,500,118,4.7,15,9,17903.78
200,8000,133,93,500,500,118,4.7,15,10,21884.47
200,8000,133,93,500,500,118,4.7,15,11,22246.12
200,8000,133,93,500,500,118,4.7,15,12,23085.63
200,11200,133,93,500,500,118,4.7,7.5,1,0
200,11200,133,93,500,500,118,4.7,7.5,2,8810.13
200,11200,133,93,500,500,118,4.7,7.5,3,8473.02
200,11200,133,93,500,500,118,4.7,7.5,4,8215.64
200,11200,133,93,500,500,118,4.7,7.5,5,8666.42
200,11200,133,93,500,500,118,4.7,7.5,6,6970.86
200,11200,133,93,500,500,118,4.7,7.5,7,7474.25
200,11200,133,93,500,500,118,4.7,7.5,8,8121.94
200,11200,133,93,500,500,118,4.7,7.5,9,9903.38
200,11200,133,93,500,500,118,4.7,7.5,10,11225.3
200,11200,133,93,500,500,118,4.7,7.5,11,11141.59
200,11200,133,93,500,500,118,4.7,7.5,12,10290.09
200,11200,133,93,500,500,118,4.7,10,1,0
200,11200,133,93,500,500,118,4.7,10,2,12395.22
200,11200,133,93,500,500,118,4.7,10,3,11517.73
200,11200,133,93,500,500,118,4.7,10,4,11509.2
200,11200,133,93,500,500,118,4.7,10,5,11795.83
200,11200,133,93,500,500,118,4.7,10,6,10272.42
200,11200,133,93,500,500,118,4.7,10,7,9698.62
200,11200,133,93,500,500,118,4.7,10,8,11223.54
200,11200,133,93,500,500,118,4.7,10,9,11753.59
200,11200,133,93,500,500,118,4.7,10,10,15311.6
200,11200,133,93,500,500,118,4.7,10,11,14802.99
200,11200,133,93,500,500,118,4.7,10,12,13361.52
200,11200,133,93,500,500,118,4.7,12.5,1,0
200,11200,133,93,500,500,118,4.7,12.5,2,14461.63
200,11200,133,93,500,500,118,4.7,12.5,3,15248.63
200,11200,133,93,500,500,118,4.7,12.5,4,14296.6
200,11200,133,93,500,500,118,4.7,12.5,5,13234.37
200,11200,133,93,500,500,118,4.7,12.5,6,13449.56
200,11200,133,93,500,500,118,4.7,12.5,7,13398.45
200,11200,133,93,500,500,118,4.7,12.5,8,14479.38
200,11200,133,93,500,500,118,4.7,12.5,9,15991.37
200,11200,133,93,500,500,118,4.7,12.5,10,18625.59
200,11200,133,93,500,500,118,4.7,12.5,11,19400.74
200,11200,133,93,500,500,118,4.7,12.5,12,19465.77
200,11200,133,93,500,500,118,4.7,15,1,0
200,11200,133,93,500,500,118,4.7,15,2,17977.99
200,11200,133,93,500,500,118,4.7,15,3,17487.29
200,11200,133,93,500,500,118,4.7,15,4,18473.48
200,11200,133,93,500,500,118,4.7,15,5,14881.99
200,11200,133,93,500,500,118,4.7,15,6,14997.46
200,11200,133,93,500,500,118,4.7,15,7,15453.82
200,11200,133,93,500,500,118,4.7,15,8,18118.69
200,11200,133,93,500,500,118,4.7,15,9,20567.3
200,11200,133,93,500,500,118,4.7,15,10,21643.27
200,11200,133,93,500,500,118,4.7,15,11,24765.37
200,11200,133,93,500,500,118,4.7,15,12,24495.63
500,60000,335,235,1250,1250,294.46,4.7,15,1,0
500,60000,335,235,1250,1250,294.46,4.7,15,2,10971.79
500,60000,335,235,1250,1250,294.46,4.7,15,3,17695.1
500,60000,335,235,1250,1250,294.46,4.7,15,4,16760.13
500,60000,335,235,1250,1250,294.46,4.7,15,5,16255.36
500,60000,335,235,1250,1250,294.46,4.7,15,6,15551.12
500,60000,335,235,1250,1250,294.46,4.7,15,7,18324.43
500,60000,335,235,1250,1250,294.46,4.7,15,8,19488.2
500,60000,335,235,1250,1250,294.46,4.7,15,9,17852.11
500,60000,335,235,1250,1250,294.46,4.7,15,10,21229.16
500,60000,335,235,1250,1250,294.46,4.7,15,11,26700
500,60000,335,235,1250,1250,294.46,4.7,15,12,22400
500,60000,335,235,1250,1250,294.46,4.7,20,1,0
500,60000,335,235,1250,1250,294.46,4.7,20,2,9220
500,60000,335,235,1250,1250,294.46,4.7,20,3,25800
500,60000,335,235,1250,1250,294.46,4.7,20,4,21600
500,60000,335,235,1250,1250,294.46,4.7,20,5,24300
500,60000,335,235,1250,1250,294.46,4.7,20,6,24800
500,60000,335,235,1250,1250,294.46,4.7,20,7,22200
500,60000,335,235,1250,1250,294.46,4.7,20,8,22600
500,60000,335,235,1250,1250,294.46,4.7,20,9,29100
500,60000,335,235,1250,1250,294.46,4.7,20,10,28100
500,60000,335,235,1250,1250,294.46,4.7,20,11,30400
500,60000,335,235,1250,1250,294.46,4.7,20,12,34300
500,60000,335,235,1250,1250,294.46,4.7,25,1,0
500,60000,335,235,1250,1250,294.46,4.7,25,2,12714.05
500,60000,335,235,1250,1250,294.46,4.7,25,3,31879.62
500,60000,335,235,1250,1250,294.46,4.7,25,4,26990.34
500,60000,335,235,1250,1250,294.46,4.7,25,5,30575.21
500,60000,335,235,1250,1250,294.46,4.7,25,6,28552.98
500,60000,335,235,1250,1250,294.46,4.7,25,7,26860.88
500,60000,335,235,1250,1250,294.46,4.7,25,8,32908.28
500,60000,335,235,1250,1250,294.46,4.7,25,9,36399.61
500,60000,335,235,1250,1250,294.46,4.7,25,10,38258.85
500,60000,335,235,1250,1250,294.46,4.7,25,11,44000
500,60000,335,235,1250,1250,294.46,4.7,25,12,46900
500,60000,335,235,1250,1250,294.46,4.7,30,1,0
500,60000,335,235,1250,1250,294.46,4.7,30,2,12099.66
500,60000,335,235,1250,1250,294.46,4.7,30,3,34707.75
500,60000,335,235,1250,1250,294.46,4.7,30,4,31237.48
500,60000,335,235,1250,1250,294.46,4.7,30,5,33935.85
500,60000,335,235,1250,1250,294.46,4.7,30,6,31110.25
500,60000,335,235,1250,1250,294.46,4.7,30,7,38137.19
500,60000,335,235,1250,1250,294.46,4.7,30,8,39907.76
500,60000,335,235,1250,1250,294.46,4.7,30,9,47088.87
500,60000,335,235,1250,1250,294.46,4.7,30,10,49571.09
500,60000,335,235,1250,1250,294.46,4.7,30,11,55300
500,60000,335,235,1250,1250,294.46,4.7,30,12,50200
500,60000,335,235,1250,1250,294.46,4.7,35,1,0
500,60000,335,235,1250,1250,294.46,4.7,35,2,17916.27
500,60000,335,235,1250,1250,294.46,4.7,35,3,45463.37
500,60000,335,235,1250,1250,294.46,4.7,35,4,37896.88
500,60000,335,235,1250,1250,294.46,4.7,35,5,41053.06
500,60000,335,235,1250,1250,294.46,4.7,35,6,36279.85
500,60000,335,235,1250,1250,294.46,4.7,35,7,39275.24
500,60000,335,235,1250,1250,294.46,4.7,35,8,43066.04
500,60000,335,235,1250,1250,294.46,4.7,35,9,55486.52
500,60000,335,235,1250,1250,294.46,4.7,35,10,58033.42
500,60000,335,235,1250,1250,294.46,4.7,35,11,65000
500,60000,335,235,1250,1250,294.46,4.7,35,12,52600
500,60000,265,235,1250,1250,294.46,4.7,10,1,0
500,60000,265,235,1250,1250,294.46,4.7,10,2,10089.94
500,60000,265,235,1250,1250,294.46,4.7,10,3,12060.44
500,60000,265,235,1250,1250,294.46,4.7,10,4,10362.5
500,60000,265,235,1250,1250,294.46,4.7,10,5,11108.98
500,60000,265,235,1250,1250,294.46,4.7,10,6,11506.76
500,60000,265,235,1250,1250,294.46,4.7,10,7,10066.97
500,60000,265,235,1250,1250,294.46,4.7,10,8,11017.21
500,60000,265,235,1250,1250,294.46,4.7,10,9,12046.25
500,60000,265,235,1250,1250,294.46,4.7,10,10,12702.49
500,60000,265,235,1250,1250,294.46,4.7,10,11,19000
500,60000,265,235,1250,1250,294.46,4.7,10,12,14000
500,60000,265,235,1250,1250,294.46,4.7,15,1,0
500,60000,265,235,1250,1250,294.46,4.7,15,2,16775.34
500,60000,265,235,1250,1250,294.46,4.7,15,3,18463.53
500,60000,265,235,1250,1250,294.46,4.7,15,4,17876.69
500,60000,265,235,1250,1250,294.46,4.7,15,5,18245.68
500,60000,265,235,1250,1250,294.46,4.7,15,6,17909.57
500,60000,265,235,1250,1250,294.46,4.7,15,7,15245.88
500,60000,265,235,1250,1250,294.46,4.7,15,8,17834.39
500,60000,265,235,1250,1250,294.46,4.7,15,9,19007.36
500,60000,265,235,1250,1250,294.46,4.7,15,10,19445.4
500,60000,265,235,1250,1250,294.46,4.7,15,11,22700
500,60000,265,235,1250,1250,294.46,4.7,15,12,25000
500,60000,265,235,1250,1250,294.46,4.7,20,1,0
500,60000,265,235,1250,1250,294.46,4.7,20,2,21424.27
500,60000,265,235,1250,1250,294.46,4.7,20,3,23293.11
500,60000,265,235,1250,1250,294.46,4.7,20,4,24693.49
500,60000,265,235,1250,1250,294.46,4.7,20,5,23075.1
500,60000,265,235,1250,1250,294.46,4.7,20,6,23893.29
500,60000,265,235,1250,1250,294.46,4.7,20,7,23104.37
500,60000,265,235,1250,1250,294.46,4.7,20,8,24224.26
500,60000,265,235,1250,1250,294.46,4.7,20,9,25913.73
500,60000,265,235,1250,1250,294.46,4.7,20,10,25389.98
500,60000,265,235,1250,1250,294.46,4.7,20,11,28600
500,60000,265,235,1250,1250,294.46,4.7,20,12,33600
500,60000,265,235,1250,1250,294.46,4.7,25,1,0
500,60000,265,235,1250,1250,294.46,4.7,25,2,27246.53
500,60000,265,235,1250,1250,294.46,4.7,25,3,29375.43
500,60000,265,235,1250,1250,294.46,4.7,25,4,32648.89
500,60000,265,235,1250,1250,294.46,4.7,25,5,25051.35
500,60000,265,235,1250,1250,294.46,4.7,25,6,28919.5
500,60000,265,235,1250,1250,294.46,4.7,25,7,29957.6
500,60000,265,235,1250,1250,294.46,4.7,25,8,29899.78
500,60000,265,235,1250,1250,294.46,4.7,25,9,30131.78
500,60000,265,235,1250,1250,294.46,4.7,25,10,31234.07
500,60000,265,235,1250,1250,294.46,4.7,25,11,38300
500,60000,265,235,1250,1250,294.46,4.7,25,12,44200
500,60000,265,235,1250,1250,294.46,4.7,30,1,0
500,60000,265,235,1250,1250,294.46,4.7,30,2,33117.27
500,60000,265,235,1250,1250,294.46,4.7,30,3,38893.98
500,60000,265,235,1250,1250,294.46,4.7,30,4,36757.15
500,60000,265,235,1250,1250,294.46,4.7,30,5,33777.59
500,60000,265,235,1250,1250,294.46,4.7,30,6,42019.71
500,60000,265,235,1250,1250,294.46,4.7,30,7,37763.44
500,60000,265,235,1250,1250,294.46,4.7,30,8,35607.3
500,60000,265,235,1250,1250,294.46,4.7,30,9,42004.07
500,60000,265,235,1250,1250,294.46,4.7,30,10,39813.78
500,60000,265,235,1250,1250,294.46,4.7,30,11,53900
500,60000,265,235,1250,1250,294.46,4.7,30,12,46300
500,60000,265,235,1250,1250,294.46,4.7,35,1,0
500,60000,265,235,1250,1250,294.46,4.7,35,2,37863.08
500,60000,265,235,1250,1250,294.46,4.7,35,3,44522.88
500,60000,265,235,1250,1250,294.46,4.7,35,4,43660.96
500,60000,265,235,1250,1250,294.46,4.7,35,5,42639.72
500,60000,265,235,1250,1250,294.46,4.7,35,6,43422.37
500,60000,265,235,1250,1250,294.46,4.7,35,7,43349.24
500,60000,265,235,1250,1250,294.46,4.7,35,8,41255.1
500,60000,265,235,1250,1250,294.46,4.7,35,9,44639.77
500,60000,265,235,1250,1250,294.46,4.7,35,10,50039.94
500,60000,265,235,1250,1250,294.46,4.7,35,11,62900
500,60000,265,235,1250,1250,294.46,4.7,35,12,60000
500,60000,300,235,1250,1250,294.46,4.7,10,1,0
500,60000,300,235,1250,1250,294.46,4.7,10,2,3241.39
500,60000,300,235,1250,1250,294.46,4.7,10,3,12061.97
500,60000,300,235,1250,1250,294.46,4.7,10,4,11015.95
500,60000,300,235,1250,1250,294.46,4.7,10,5,12920.98
500,60000,300,235,1250,1250,294.46,4.7,10,6,10989.23
500,60000,300,235,1250,1250,294.46,4.7,10,7,9544.39
500,60000,300,235,1250,1250,294.46,4.7,10,8,10669.93
500,60000,300,235,1250,1250,294.46,4.7,10,9,12932.4
500,60000,300,235,1250,1250,294.46,4.7,10,10,12840.4
500,60000,300,235,1250,1250,294.46,4.7,10,11,13900
500,60000,300,235,1250,1250,294.46,4.7,10,12,16000
500,60000,300,235,1250,1250,294.46,4.7,15,1,0
500,60000,300,235,1250,1250,294.46,4.7,15,2,6377.02
500,60000,300,235,1250,1250,294.46,4.7,15,3,15456.42
500,60000,300,235,1250,1250,294.46,4.7,15,4,17225.92
500,60000,300,235,1250,1250,294.46,4.7,15,5,16497.11
500,60000,300,235,1250,1250,294.46,4.7,15,6,18988.21
500,60000,300,235,1250,1250,294.46,4.7,15,7,16297.32
500,60000,300,235,1250,1250,294.46,4.7,15,8,17320.19
500,60000,300,235,1250,1250,294.46,4.7,15,9,18851.55
500,60000,300,235,1250,1250,294.46,4.7,15,10,21967.08
500,60000,300,235,1250,1250,294.46,4.7,15,11,22800
500,60000,300,235,1250,1250,294.46,4.7,15,12,21100
500,60000,300,235,1250,1250,294.46,4.7,20,1,0
500,60000,300,235,1250,1250,294.46,4.7,20,2,8074.62
500,60000,300,235,1250,1250,294.46,4.7,20,3,24799.33
500,60000,300,235,1250,1250,294.46,4.7,20,4,28627.07
