z,v
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.16E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.04,1.15E+04
1.03,1.15E+04
1.03,1.15E+04
1.03,1.15E+04
1.03,1.15E+04
1.03,1.15E+04
1.03,1.15E+04
1.03,1.15E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.14E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.03,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.13E+04
1.02,1.16E+04
1.02,1.16E+04
1.02,1.16E+04
1.02,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.17E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1.01,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.16E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.14E+04
1,1.10E+04
1,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.10E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
0.99,1.02E+04
1,1.02E+04
1,1.02E+04
1,1.02E+04
1,1.02E+04
1,9.71E+03
1,9.71E+03
1,9.71E+03
1,9.71E+03
1,9.71E+03
1,9.71E+03
1.01,9.71E+03
1.01,9.71E+03
1.01,9.71E+03
1.01,9.71E+03
1.01,9.71E+03
1.02,9.71E+03
1.02,9.71E+03
1.02,9.45E+03
1.02,9.45E+03
1.02,9.45E+03
1.02,9.45E+03
1.02,9.45E+03
1.02,9.45E+03
1.03,9.45E+03
1.03,9.26E+03
1.03,9.26E+03
1.03,9.26E+03
1.03,9.26E+03
1.03,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.04,9.26E+03
1.05,9.19E+03
1.05,9.19E+03
1.05,9.19E+03
1.05,9.19E+03
1.05,9.19E+03
1.05,9.17E+03
1.05,9.17E+03
1.05,9.17E+03
1.05,9.17E+03
1.06,9.17E+03
1.06,9.17E+03
1.06,9.17E+03
1.06,9.17E+03
1.06,9.17E+03
1.06,9.17E+03
1.06,9.30E+03
1.06,9.30E+03
1.06,9.30E+03
1.06,9.30E+03
1.07,9.30E+03
1.07,9.30E+03
1.07,9.30E+03
1.07,9.55E+03
1.07,9.55E+03
1.07,9.55E+03
1.07,9.55E+03
1.07,9.62E+03
1.07,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.08,9.62E+03
1.09,9.62E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.09,9.92E+03
1.1,9.92E+03
1.1,9.92E+03
1.1,9.92E+03
1.1,9.92E+03
1.1,9.92E+03
1.1,9.92E+03
1.1,1.06E+04
1.1,1.06E+04
1.1,1.06E+04
1.1,1.06E+04
1.11,1.06E+04
1.11,1.06E+04
1.11,1.06E+04
1.11,1.06E+04
1.11,1.06E+04
1.11,1.06E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.11,1.08E+04
1.12,1.08E+04
1.12,1.08E+04
1.12,1.08E+04
1.12,1.08E+04
1.12,1.08E+04
1.12,1.08E+04
1.12,1.08E+04
1.12,1.08E+04
1.12,1.14E+04
1.12,1.14E+04
1.12,1.14E+04
1.12,1.14E+04
1.12,1.14E+04
1.12,1.14E+04
1.12,1.14E+04
1.12,1.14E+04
1.12,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.14E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.16E+04
1.13,1.17E+04
1.13,1.17E+04
1.13,1.17E+04
1.13,1.17E+04
1.13,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.17E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.16E+04
1.14,1.14E+04
1.14,1.14E+04
1.14,1.14E+04
1.14,1.14E+04
1.14,1.13E+04
1.14,1.13E+04
1.14,1.13E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.12E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.15,1.11E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.15E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.18E+04
1.14,1.22E+04
1.14,1.22E+04
1.14,1.22E+04
1.14,1.22E+04
1.14,1.22E+04
1.14,1.22E+04
1.14,1.22E+04
1.14,1.22E+04
1.14,1.22E+04
1.13,1.22E+04
1.13,1.22E+04
1.13,1.22E+04
1.13,1.22E+04
1.13,1.22E+04
1.13,1.22E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.24E+04
1.13,1.25E+04
1.13,1.25E+04
1.13,1.25E+04
1.13,1.25E+04
1.13,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.25E+04
1.12,1.26E+04
1.12,1.26E+04
1.12,1.26E+04
1.12,1.26E+04
1.12,1.26E+04
1.12,1.26E+04
1.11,1.26E+04
1.11,1.26E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.11,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.1,1.25E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.26E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.25E+04
1.09,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.24E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.08,1.22E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.17E+04
1.07,1.09E+04
1.07,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.08,1.09E+04
1.09,1.02E+04
1.09,1.02E+04
1.09,1.02E+04
1.09,1.02E+04
1.09,1.02E+04
1.09,1.02E+04
1.09,1.02E+04
1.09,1.02E+04
1.1,1.02E+04
1.1,1.02E+04
1.1,1.02E+04
1.1,1.02E+04
1.1,1.02E+04
1.1,1.02E+04
1.1,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.11,1.02E+04
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.12,9.45E+03
1.13,9.45E+03
1.13,9.45E+03
1.13,9.45E+03
1.13,9.45E+03
1.13,9.45E+03
1.13,9.45E+03
1.13,9.45E+03
1.14,9.45E+03
1.14,9.45E+03
1.14,9.45E+03
1.14,9.45E+03
1.14,9.45E+03
1.14,1.00E+04
1.14,1.00E+04
1.14,1.00E+04
1.14,1.00E+04
1.14,1.00E+04
1.14,1.00E+04
1.14,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.15,1.00E+04
1.16,1.00E+04
1.16,1.00E+04
1.16,1.00E+04
1.16,1.00E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.16,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.17,1.04E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.18,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.13E+04
1.19,1.17E+04
1.19,1.17E+04
1.19,1.17E+04
1.19,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.17E+04
1.2,1.20E+04
1.2,1.20E+04
1.2,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.20E+04
1.21,1.18E+04
1.21,1.18E+04
1.21,1.18E+04
1.21,1.18E+04
1.21,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.18E+04
1.22,1.15E+04
1.22,1.15E+04
1.22,1.15E+04
1.22,1.15E+04
1.22,1.15E+04
1.22,1.15E+04
1.22,1.15E+04
1.22,1.15E+04
1.22,1.15E+04
1.23,1.15E+04
1.23,1.15E+04
1.23,1.15E+04
1.23,1.15E+04
1.23,1.15E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.23,1.13E+04
1.24,1.13E+04
1.24,1.13E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.15E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.20E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.23E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.30E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.32E+04
1.24,1.35E+04
1.24,1.35E+04
1.24,1.35E+04
1.24,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.35E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.39E+04
1.23,1.40E+04
1.23,1.40E+04
1.23,1.40E+04
1.23,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.22,1.40E+04
1.21,1.40E+04
1.21,1.40E+04
1.21,1.40E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.21,1.39E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.2,1.37E+04
1.19,1.37E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.32E+04
1.19,1.23E+04
1.19,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.23E+04
1.18,1.14E+04
1.18,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.19,1.14E+04
1.2,1.14E+04
1.2,1.14E+04
1.2,1.14E+04
1.2,1.14E+04
1.2,1.14E+04
1.2,1.14E+04
1.2,1.14E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.2,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.21,1.06E+04
1.22,1.06E+04
1.22,1.06E+04
1.22,1.04E+04
1.22,1.04E+04
1.22,1.04E+04
1.22,1.04E+04
1.22,1.04E+04
1.22,1.04E+04
1.22,1.04E+04
1.22,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.23,1.04E+04
1.24,1.04E+04
1.24,1.05E+04
1.24,1.05E+04
1.24,1.05E+04
1.24,1.05E+04
1.24,1.05E+04
1.24,1.05E+04
1.24,1.05E+04
1.24,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.25,1.05E+04
1.26,1.05E+04
1.26,1.05E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.26,1.07E+04
1.27,1.07E+04
1.27,1.07E+04
1.27,1.07E+04
1.27,1.07E+04
1.27,1.07E+04
1.27,1.07E+04
1.27,1.07E+04
1.27,1.07E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.27,1.11E+04
1.28,1.11E+04
1.28,1.11E+04
1.28,1.11E+04
1.28,1.11E+04
1.28,1.11E+04
1.28,1.11E+04
1.28,1.11E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.14E+04
1.28,1.15E+04
1.28,1.15E+04
1.28,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.15E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.14E+04
1.29,1.09E+04
1.29,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.09E+04
1.3,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.31,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.32,1.06E+04
1.33,1.06E+04
1.33,1.06E+04
1.33,1.06E+04
1.33,1.06E+04
1.33,1.06E+04
1.33,1.07E+04
1.33,1.07E+04
1.33,1.07E+04
1.33,1.07E+04
1.33,1.07E+04
1.33,1.07E+04
